song_name;song_popularity;song_duration_ms;acousticness;danceability;energy;key;liveness;audio_mode;speechiness;tempo;time_signature;audio_valence
Over My Head (Cable Car);73;236266;0.022000000000000002;0.5920000000000001;0.7290000000000001;8;0.0653;1;0.0448;116.03;4;0.7090000000000001
Wherever You Will Go;74;208600;0.0367;0.5579999999999999;0.7190000000000001;2;0.115;1;0.0267;112.027;4;0.371
She Will Be Loved - Acoustic;74;276786;0.504;0.614;0.509;11;0.696;0;0.0315;98.137;4;0.593
Trouble;73;273426;0.18899999999999997;0.561;0.547;11;0.17;0;0.0321;139.755;4;0.19
Your Body Is a Wonderland;78;249626;0.0206;0.647;0.7290000000000001;5;0.134;1;0.0236;94.01;4;0.687
The Blower's Daughter;59;286653;0.134;0.342;0.2;4;0.341;1;0.0324;133.113;4;0.0743
I Will Wait;71;276720;0.0103;0.48100000000000004;0.7659999999999999;1;0.302;1;0.0334;131.143;4;0.436
Better Together;72;207680;0.29100000000000004;0.866;0.34700000000000003;7;0.109;0;0.0685;11.006.299.999.999.900;4;0.616
Lucky;79;191360;0.29600000000000004;0.623;0.41700000000000004;0;0.135;1;0.0354;130.032;4;0.721
Immortalized;63;257836;0.000157;0.373;0.991;7;0.162;1;0.214;19.797.299.999.999.900;3;0.316
Come And Get It;5;181426;0.000157;0.569;0.986;7;0.36700000000000005;1;0.0671;108.001;4;0.40299999999999997
Drop Dead Cynical;24;197853;4.13e-05;0.521;0.9129999999999999;7;0.0961;1;0.0819;140.059;4;0.542
Blood;9;189120;4.16e-05;0.475;0.971;4;0.313;0;0.0824;90.52;4;0.348
When Legends Rise;60;172826;0.000236;0.44;0.9159999999999999;4;0.0897;0;0.266;12.409.899.999.999.900;4;0.401
The Reckoning;67;251106;0.0035600000000000002;0.31;0.825;1;0.6409999999999999;1;0.0563;89.885;4;0.475
Black Wedding (feat. Rob Halford);66;247373;0.00796;0.54;0.9670000000000001;1;0.6829999999999999;0;0.162;13.689.600.000.000.000;4;0.293
Sham Pain;67;209703;0.000176;0.5539999999999999;0.938;11;0.147;0;0.0532;96.5;4;0.4
Here Comes The Boom;7;251560;0.00214;0.59;0.9690000000000001;7;0.9520000000000001;1;0.0817;105.022;4;0.223
MANTRA;79;233297;0.00047699999999999994;0.502;0.8170000000000001;0;0.153;1;0.0447;90.024;4;0.617
Alone In A Room;70;245861;0.00251;0.48200000000000004;0.946;4;0.0466;0;0.0853;135.071;4;0.287
Prey;66;255230;3.28e-05;0.27;0.9640000000000001;6;0.525;1;0.0866;9.973.100.000.000.000;3;0.325
1234;15;202907;5,32E+11;0.5579999999999999;0.953;7;0.062;1;0.0288;95.0;4;0.75
Chaos And Earthquakes;66;225133;0.000417;0.524;0.843;10;0.375;0;0.0536;85.993;4;0.212
Dumptruck;61;217720;4.49e-05;0.491;0.87;2;0.0607;1;0.0443;103.072;4;0.21
Sleep Walking Elite;59;219760;0.0056700000000000006;0.42700000000000005;0.9590000000000001;8;0.151;1;0.0711;84.979;3;0.39799999999999996
Who Do You Trust?;68;196480;0.047;0.56;0.885;2;0.361;1;0.0363;10.200.299.999.999.900;4;0.312
Hereafter;65;255586;4,58E+11;0.513;0.973;6;0.22399999999999998;0;0.0849;12.101.799.999.999.900;4;0.159
The Devil's Bleeding Crown;14;238653;1.85e-05;0.55;0.917;7;0.0333;1;0.0378;109.552;3;0.245
All or Nothing;55;198144;0.00103;0.466;0.9540000000000001;7;0.111;1;0.33299999999999996;198.049;4;0.325
Animal;53;212933;1.6e-05;0.414;0.987;10;0.361;0;0.0922;157.924;4;0.255
Are You Ready;72;261705;0.00010800000000000001;0.528;0.976;2;0.24;1;0.0803;10.008.200.000.000.000;4;0.511
Monster;58;207200;0.00011200000000000001;0.377;0.971;6;0.371;1;0.134;140.025;4;0.326
Do You Really Want It;60;233333;8.6e-05;0.223;0.8909999999999999;7;0.107;1;0.133;170.6;4;0.5579999999999999
Calm Before the Storm;48;235013;1.34e-05;0.377;0.975;2;0.268;0;0.171;163.168;4;0.311
Rainier Fog;59;301706;0.00011;0.539;0.909;8;0.128;1;0.0342;115.977;4;0.627
The Remedy;2;243913;3.26e-06;0.35600000000000004;0.995;4;0.40299999999999997;0;0.172;183.985;4;0.16699999999999998
Bad Listener;55;208688;0.00405;0.585;0.975;4;0.5710000000000001;1;0.0575;112.506;4;0.298
Over It;35;227864;7.69e-05;0.374;0.971;11;0.322;0;0.0697;97.625;4;0.701
Walk;73;315120;0.000155;0.43;0.7040000000000001;1;0.0933;0;0.0804;118.242;4;0.703
Infra-Red;39;230933;0.00115;0.568;0.907;5;0.0982;0;0.0488;112.037;4;0.337
Risen;53;206471;8.18e-05;0.496;0.915;6;0.0471;1;0.0878;100.031;4;0.34600000000000003
Torn in Two;65;257453;0.000113;0.354;0.943;5;0.10400000000000001;1;0.28800000000000003;94.416;4;0.36700000000000005
DEVIL;18;207986;0.00039;0.354;0.9420000000000001;7;0.431;1;0.237;119.992;4;0.242
Rats;61;261573;6.11e-06;0.522;0.9440000000000001;2;0.135;0;0.0936;124.029;4;0.23600000000000002
Broken Heart;63;187371;0.0108;0.528;0.861;2;0.268;1;0.0518;95.02;4;0.591
Uncomfortable;54;220896;0.00149;0.53;0.977;0;0.155;1;0.0736;11.898.299.999.999.900;4;0.28
Instincts;55;260509;4.04e-05;0.418;0.983;1;0.29;1;0.0679;161.077;4;0.39399999999999996
Broken;58;200310;0.0009539999999999999;0.526;0.903;2;0.111;0;0.0444;144.017;4;0.45
Breaking Skin;43;174546;9.85e-05;0.501;0.929;5;0.265;0;0.0484;104.969;4;0.442
1000hp;54;226540;4.36e-05;0.52;0.948;6;0.0525;0;0.0515;9.209.100.000.000.000;4;0.47100000000000003
That's My Jam;34;196051;0.0043;0.585;0.9279999999999999;5;0.275;1;0.0607;104.007;4;0.547
Wash It All Away;66;224906;2.08e-05;0.485;0.987;4;0.267;1;0.0738;12.357.600.000.000.000;4;0.272
Absolute Zero;68;229840;0.00010800000000000001;0.552;0.988;1;0.846;0;0.0787;139.941;4;0.619
The Void;13;233079;0.00043200000000000004;0.5710000000000001;0.9540000000000001;2;0.057999999999999996;0;0.0464;123.051;4;0.53
Hardwired;24;189347;1,02E+11;0.27399999999999997;0.99;8;0.21600000000000003;0;0.0465;93.515;4;0.5329999999999999
Shadows Inside;59;236549;4.27e-06;0.36700000000000005;0.972;10;0.153;0;0.192;179.959;4;0.29600000000000004
Hate Me;54;182190;0.00564;0.573;0.983;1;0.261;1;0.196;10.506.700.000.000.000;4;0.447
Halo;66;195653;2,87E+11;0.529;0.92;3;0.0582;1;0.0649;111.132;4;0.43799999999999994
X;46;211165;0.006790000000000001;0.517;0.985;7;0.0768;1;0.175;111.883;4;0.212
On My Teeth;4;190840;4,42E+11;0.415;0.945;1;0.205;1;0.0745;16.503.099.999.999.900;4;0.139
Waking Lions;59;231963;1,94E+11;0.501;0.971;6;0.23;1;0.18899999999999997;14.305.200.000.000.000;4;0.659
Judas;62;250792;0.000101;0.418;0.907;0;0.34600000000000003;1;0.0584;99.17;4;0.473
Loneshark;53;223506;0.00025499999999999996;0.363;0.988;10;0.615;0;0.0922;89.944;4;0.0857
Raise Your Horns;57;263786;6,85E+10;0.46;0.8759999999999999;5;0.151;1;0.045;16.499.200.000.000.000;3;0.499
Remember We Die;56;225263;0.000367;0.49700000000000005;0.978;11;0.389;0;0.07200000000000001;92.022;4;0.69
TriggerPulse;39;253146;6,16E+10;0.344;0.903;8;0.168;1;0.11;175.158;4;0.218
Don't Need You - Edit;23;267997;3.01e-05;0.212;0.97;7;0.0682;1;0.132;152.577;4;0.349
Psychosocial;75;283400;0.00252;0.5760000000000001;0.9890000000000001;2;0.0243;1;0.11199999999999999;135.093;4;0.35200000000000004
Looking Down the Barrel of Today;45;161626;0.000651;0.48700000000000004;0.987;1;0.284;1;0.0812;180.065;4;0.499
Paranoia;65;200676;4,82E+11;0.409;0.992;3;0.1;0;0.10800000000000001;149.859;4;0.344
God Damn;17;221973;0.000597;0.5;0.9470000000000001;7;0.125;0;0.122;120.021;4;0.267
Vice Grip;54;263586;3.17e-05;0.48;0.988;11;0.389;0;0.0838;124.041;4;0.252
Let It Burn;50;241560;0.000173;0.341;0.912;6;0.21600000000000003;1;0.0936;17.005.700.000.000.000;4;0.35200000000000004
The End;42;238491;0.000188;0.49;0.972;10;0.368;0;0.111;95.012;4;0.376
Happy Song;66;239386;4.02e-05;0.295;0.924;5;0.377;1;0.0678;17.194.099.999.999.900;4;0.21899999999999997
Fever;60;252244;0.544;0.755;0.8059999999999999;0;0.0908;0;0.0479;98.008;4;0.892
Master Groove;65;179439;0.5539999999999999;0.833;0.804;4;0.07400000000000001;0;0.0938;106.005;4;0.63
Energy (Stay Far Away);73;199521;0.345;0.836;0.614;8;0.08800000000000001;0;0.311;101.97;4;0.603
KANA;62;207378;0.345;0.853;0.8220000000000001;10;0.13;0;0.212;102.82;4;0.62
Fake Love (feat. Duncan Mighty & WizKid);62;246792;0.28;0.873;0.6509999999999999;1;0.0782;0;0.0664;106.036;4;0.833
Soco (feat. Wizkid; Ceeza Milli; Spotless & Terri);70;255608;0.594;0.644;0.00402;0.142;-3.284;0;0.083;10.800.299.999.999.900
Nowo;60;197851;0.237;0.7929999999999999;0.721;11;0.134;0;0.0905;107.978;4;0.519
Ma Lo;62;182857;0.424;0.7879999999999999;0.721;11;0.0897;1;0.152;105.23;4;0.653
Manya;58;231272;0.324;0.82;0.605;2;0.159;1;0.0922;11.001.100.000.000.000;4;0.643
My Love (feat. Major Lazer; WizKid; Dua Lipa);73;228706;0.0453;0.8109999999999999;2.07e-06;0.36200000000000004;-42.780.000.000.000.000;1;0.0564;114.995
Come Closer;67;211293;0.127;0.825;0.45299999999999996;4;0.0838;0;0.22699999999999998;9.997.399.999.999.990;4;0.496
Wine to the Top;52;219428;0.42100000000000004;0.815;0.8759999999999999;7;0.0728;0;0.207;10.498.100.000.000.000;4;0.898
Daddy Yo;55;160293;0.23399999999999999;0.8190000000000001;0.8390000000000001;6;0.13699999999999998;0;0.0682;9.896.799.999.999.990;4;0.81
One Dance;85;173986;0.00842;0.7959999999999999;0.61;1;0.35100000000000003;1;0.0516;103.99;4;0.391
Soweto Baby (feat. Wizkid & DJ Buckz);52;258000;0.292;0.889;0.728;4;0.0748;0;0.141;120.016;4;0.767
Final (Baba Nla);54;160000;0.163;0.7929999999999999;0.726;8;0.0934;0;0.08199999999999999;105.059;4;0.902
Bend Down Pause;50;197276;0.22;0.895;0.956;4;0.34;1;0.182;100.03;4;0.8140000000000001
Ojuelegba;59;216242;0.146;0.644;0.748;9;0.203;0;0.0349;100.037;4;0.9009999999999999
In My Bed;50;230557;0.00424;0.851;0.77;11;0.0342;0;0.0486;125.006;4;0.6579999999999999
Show You the Money;51;191506;0.513;0.7859999999999999;0.77;8;0.0892;0;0.0768;12.299.700.000.000.000;4;0.8909999999999999
On Top Your Matter;47;284814;0.0536;0.706;0.966;0;0.0566;1;0.0564;12.400.299.999.999.900;4;0.97
Ginger (feat. Wizkid);47;232120;0.0596;0.777;0.897;1;0.29;1;0.0516;12.601.799.999.999.900;4;0.9640000000000001
Pullover (feat. Wiz-Kid);47;187866;0.036000000000000004;0.8190000000000001;0.89;2;0.207;1;0.064;13.004.399.999.999.900;4;0.9640000000000001
Jaiye Jaiye (feat. Femi Kuti);48;246126;0.24;0.6459999999999999;0.978;9;0.11;0;0.0602;11.800.399.999.999.900;4;0.789
Caro (feat. Lax);52;246832;0.0214;0.698;0.9440000000000001;9;0.485;0;0.0628;12.218.299.999.999.900;4;0.915
Slow Down (feat. Wiz Kid);49;261546;0.11599999999999999;0.52;0.7170000000000001;6;0.249;0;0.389;135.55;5;0.7040000000000001
The Matter (feat. Wizkid);49;198058;0.22399999999999998;0.6970000000000001;0.841;2;0.336;1;0.271;103.07;4;0.8079999999999999
Dance for Me;44;158175;0.331;0.665;0.8059999999999999;11;0.396;1;0.0754;124.99;4;0.42100000000000004
Pakurumo;47;212005;0.525;0.879;0.737;2;0.268;1;0.0421;119.99;4;0.9670000000000001
Love My Baby;46;246828;0.301;0.746;0.841;4;0.41200000000000003;1;0.215;12.104.299.999.999.900;4;0.7070000000000001
Tease Me / Bad Guys;47;188817;0.0037600000000000003;0.613;0.951;9;0.0774;0;0.261;104.427;4;0.93
Loyal;63;185625;0.126;0.81;0.584;5;0.0679;1;0.0653;9.998.100.000.000.000;4;0.841
Fakaza;40;296784;0.00112;0.905;0.894;2;0.057999999999999996;1;0.0394;127.006;4;0.185
Monini;37;319920;0.00176;0.809;0.573;2;0.0628;0;0.0594;123.961;4;0.71
Midnight Starring;48;352653;0.0192;0.9359999999999999;0.69;1;0.0822;1;0.095;126.027;4;0.545
Hurtin' Me - The Remix;60;241024;0.179;0.506;0.8220000000000001;0;0.31;1;0.282;20.327.599.999.999.900;4;0.738
Suited (SynX Remix)[feat. Mr Eazi] (feat. Synx & Mr Eazi);40;269997;0.19399999999999998;0.445;0.73;1;0.203;0;0.311;100.462;4;0.6509999999999999
Make Wild;41;195357;0.28300000000000003;0.87;0.6729999999999999;7;0.152;0;0.139;112.01;4;0.51
Ma Lo;62;182857;0.424;0.7879999999999999;0.721;11;0.0897;1;0.152;105.23;4;0.653
Issa Goal;50;216774;0.161;0.708;0.767;4;0.32799999999999996;0;0.258;12.445.299.999.999.900;4;0.853
Legbegbe;49;262191;0.0652;0.903;0.7809999999999999;1;0.0591;0;0.109;125.01;4;0.758
Daddy Yo;55;160293;0.23399999999999999;0.8190000000000001;0.8390000000000001;6;0.13699999999999998;0;0.0682;9.896.799.999.999.990;4;0.81
Pana;63;242893;0.305;0.5529999999999999;0.5529999999999999;6;0.0715;0;0.305;72.949;3;0.664
Drogba (Joanna);65;199000;0.0206;0.966;0.633;2;0.0715;1;0.10099999999999999;10.801.100.000.000.000;4;0.767
Skelewu;52;189506;0.156;0.828;0.8440000000000001;10;0.0609;0;0.0895;12.098.899.999.999.900;4;0.858
Tied Up;48;187333;0.0122;0.664;0.623;1;0.0957;0;0.158;180.183;4;0.65
Orkant/Balance Pon It;41;279445;0.0184;0.8490000000000001;0.92;1;0.522;1;0.14300000000000002;126.038;4;0.71
All My Life;46;174000;0.0404;0.428;0.904;5;0.0754;1;0.261;19.986.900.000.000.000;4;0.8340000000000001
Particula;59;204654;0.0265;0.6779999999999999;0.735;8;0.235;1;0.0488;10.000.200.000.000.000;4;0.386
My Woman; My Everything (feat. Wandecoal);57;233717;0.0438;0.902;0.0;11;-2.695;1;0.0644;112.005;4
Spy Candy;39;199699;0.0439;0.7070000000000001;0.44299999999999995;1;0.506;1;0.0314;94.001;4;0.293
Makhe;47;371973;0.00017900000000000001;0.94;0.713;11;0.0623;0;0.0455;12.501.299.999.999.900;4;0.39
AKWAABA;58;206829;0.0203;0.8809999999999999;0.862;2;0.0638;1;0.0525;12.306.200.000.000.000;4;0.213
Love You Die (feat. Diamond Platnumz);52;195597;0.14;0.79;0.6990000000000001;0;0.0945;1;0.0376;105.04;4;0.7709999999999999
Jezebel (Main Mix) (feat. Oskido);27;459040;0.000173;0.799;0.752;0;0.0826;1;0.0785;12.601.799.999.999.900;4;0.613
Said (Coke Studio Africa);49;218079;0.691;0.7929999999999999;0.607;11;0.0601;0;0.14400000000000002;10.303.299.999.999.900;4;0.564
Wololo;38;390373;0.000294;0.895;0.7509999999999999;1;0.0524;0;0.0588;126.053;4;0.768
Property;61;144679;0.385;0.893;0.485;1;0.128;1;0.281;99.927;4;0.818
Rock Your Body;58;221228;0.107;0.8009999999999999;0.623;0;0.0853;1;0.0982;104.985;4;0.8009999999999999
Shake Body;55;208873;0.193;0.855;0.872;6;0.0615;1;0.0548;130.998;4;0.96
Ay mama;40;198626;0.205;0.6829999999999999;0.489;8;0.0437;0;0.0836;109.939;4;0.7979999999999999
Confession;37;212703;0.242;0.883;0.523;7;0.16699999999999998;1;0.0852;105.031;4;0.732
Leg Over;65;197972;0.58;0.601;0.6809999999999999;9;0.0934;1;0.324;9.807.799.999.999.990;4;0.546
Been Calling;60;196800;0.201;0.743;0.7;5;0.252;1;0.0707;12.504.799.999.999.900;5;0.6779999999999999
Science Student;51;203363;0.562;0.789;0.8640000000000001;2;0.0759;1;0.344;124.166;4;0.8140000000000001
Million Pound Girl (Badder Than Bad) - Edit;54;246601;0.0808;0.605;0.938;1;0.0569;1;0.076;199.887;4;0.7340000000000001
Sunrise;36;203242;0.0154;0.684;0.852;11;0.251;1;0.141;107.9;4;0.687
Tonight;46;250000;0.0359;0.7959999999999999;0.6759999999999999;5;0.0549;0;0.0525;11.201.899.999.999.900;4;0.733
Take Over;56;216635;0.0349;0.807;0.584;0;0.0782;1;0.0571;105.072;4;0.8540000000000001
Maga 2 Mugu;41;226506;0.43;0.429;0.922;1;0.157;0;0.35;213.226;4;0.93
Prayer;37;216111;0.14;0.728;0.823;1;0.318;0;0.0405;119.931;4;0.795
Mama;46;219297;0.433;0.784;0.882;7;0.132;1;0.0679;124.041;4;0.955
Baba;52;196440;0.146;0.7659999999999999;0.867;4;0.0719;0;0.12;110.096;4;0.809
Club Controller;43;361750;0.00618;0.8220000000000001;0.867;1;0.0431;1;0.0386;125.008;4;0.76
CCTV;52;253152;0.141;0.835;0.74;5;0.0797;1;0.0427;10.801.799.999.999.900;4;0.9540000000000001
Trobul;47;242026;0.314;0.884;0.521;8;0.107;0;0.268;99.914;4;0.536
Fantasy;48;217103;0.152;0.802;0.71;7;0.159;1;0.0583;114.041;4;0.826
Wine to the Top;52;219428;0.42100000000000004;0.815;0.8759999999999999;7;0.0728;0;0.207;10.498.100.000.000.000;4;0.898
Anticipation;29;230160;0.31;0.5489999999999999;0.562;10;0.105;0;0.434;83.463;4;0.861
Shakara (Oloje);22;805746;0.263;0.634;0.713;10;0.159;0;0.0453;120.286;4;0.593
Best Life;78;200265;0.21100000000000002;0.845;0.6679999999999999;1;0.122;0;0.0447;10.601.700.000.000.000;4;0.721
079ME;76;211852;0.40399999999999997;0.629;0.601;10;0.0582;0;0.309;199.921;4;0.612
KANA;62;207378;0.345;0.853;0.8220000000000001;10;0.13;0;0.212;102.82;4;0.62
Assurance;59;249320;0.275;0.665;0.799;4;0.0756;0;0.115;206.007;4;0.8059999999999999
One Leg Up;32;199835;0.415;0.882;0.565;1;0.369;1;0.0468;123.943;4;0.9109999999999999
Labyrinth;25;466451;0.00023999999999999998;0.765;0.948;1;0.0614;1;0.0455;12.401.700.000.000.000;4;0.8109999999999999
If;63;237714;0.397;0.951;0.6609999999999999;7;0.0686;0;0.0612;10.499.700.000.000.000;4;0.9259999999999999
Sgicha (feat. HHP);23;350179;0.0102;0.7959999999999999;0.7809999999999999;3;0.0873;0;0.19699999999999998;121.995;4;0.5710000000000001
Zombie;30;745653;0.38799999999999996;0.7040000000000001;0.9420000000000001;2;0.302;0;0.171;131.69;4;0.584
Despacito x Shape Of You;63;198946;0.0582;0.691;0.631;5;0.16899999999999998;1;0.0377;93.984;4;0.5770000000000001
Party In The U.S.A.;55;63080;0.8220000000000001;0.519;0.36;10;0.177;0;0.105;97.42;4;0.7
Waka Waka;0;199801;0.154;0.726;0.7509999999999999;1;0.11699999999999999;1;0.174;12.703.399.999.999.900;4;0.8590000000000001
Somebody That I Used to Know;56;199360;0.0402;0.594;0.433;1;0.10400000000000001;0;0.0334;128.918;4;0.20199999999999999
Attention;61;171520;0.0661;0.5329999999999999;0.61;7;0.225;1;0.10800000000000001;204.308;4;0.7340000000000001
I'm Yours / Somewhere Over The Rainbow;46;214893;0.7809999999999999;0.426;0.313;0;0.09699999999999999;1;0.0429;77.483;4;0.41600000000000004
"Kennedy Center Performance - From ""Pitch Perfect 2"" Soundtrack";50;147293;0.643;0.598;0.828;2;0.763;1;0.0798;130.064;4;0.743
Send My Love (To Your New Lover);49;210731;0.146;0.7509999999999999;0.599;2;0.0973;1;0.237;82.031;4;0.966
Chandelier;41;247377;0.868;0.256;0.13699999999999998;11;0.19;1;0.038;70.692;4;0.14300000000000002
"Any Way You Want It (World Championship Medley) - From ""Pitch Perfect 2"" Soundtrack";47;116280;0.322;0.603;0.792;7;0.11800000000000001;1;0.138;14.297.299.999.999.900;4;0.8170000000000001
"We Belong - From ""Pitch Perfect 2"" Soundtrack";46;214746;0.145;0.49;0.526;5;0.113;1;0.0499;135.178;4;0.381
I Knew You Were Trouble;43;215626;0.74;0.665;0.664;2;0.25;1;0.0724;76.968;4;0.599
"Back To Basics - From ""Pitch Perfect 2"" Soundtrack";51;90653;0.794;0.5429999999999999;0.556;6;0.168;0;0.14;10.099.799.999.999.900;4;0.736
Daft Punk;64;248560;0.00403;0.7170000000000001;0.621;11;0.14400000000000002;0;0.0605;133.014;4;0.72
"Riff Off - From ""Pitch Perfect 2"" Soundtrack";54;264493;0.20800000000000002;0.612;0.655;1;0.0764;1;0.354;107.565;4;0.7290000000000001
Feelin' It;35;182760;0.337;0.675;0.7440000000000001;2;0.075;1;0.0464;9.402.799.999.999.990;4;0.547
Stars;39;183466;0.00866;0.513;0.5589999999999999;2;0.11;1;0.0293;13.594.299.999.999.900;4;0.5479999999999999
Don't Stop Believin' (Glee Cast Version);65;232000;0.038;0.473;0.604;7;0.10300000000000001;1;0.0337;12.385.700.000.000.000;4;0.271
Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Letâ€™s Talk About Sex/Iâ€™ll Make Love To You/Feels Like The First Time/No Diggity;58;223840;0.5760000000000001;0.5770000000000001;0.499;3;0.10099999999999999;0;0.355;125.492;4;0.706
Can't Hold Us;55;198040;0.0128;0.657;0.852;11;0.366;0;0.121;143.004;4;0.79
Cups - Movie Version;55;76946;0.5539999999999999;0.927;0.32899999999999996;7;0.0302;1;0.156;129.998;4;0.7909999999999999
I See Fire;0;291718;0.7;0.418;0.33399999999999996;10;0.29;0;0.0318;76.075;4;0.22899999999999998
Problem;30;150459;0.0953;0.7240000000000001;0.66;11;0.11800000000000001;0;0.0787;108.19;4;0.7559999999999999
Hey; Soul Sister;23;110106;0.35;0.46399999999999997;0.0;3;-5.935;1;0.0561;9.518.700.000.000.000;4
Trebles Finals: Bright Lights Bigger City/Magic;55;154560;0.201;0.574;0.525;9;0.0826;0;0.23399999999999999;112.948;4;0.465
Remix to Ignition;41;199533;0.504;0.691;0.581;1;0.244;1;0.037000000000000005;129.972;4;0.752
Text Me Merry Christmas (feat. Kristen Bell);39;160840;0.433;0.604;0.512;7;0.337;1;0.0868;78.53;4;0.6729999999999999
Wake Me Up;48;193733;0.47700000000000004;0.7120000000000001;0.5539999999999999;3;0.19;1;0.0337;116.91;4;0.369
Come Sail Away;35;336693;0.632;0.376;0.521;0;0.215;1;0.042;12.281.700.000.000.000;3;0.19
Right Round;53;196986;0.37200000000000005;0.7609999999999999;0.8140000000000001;7;0.254;1;0.151;127.056;4;0.547
Rhythm Of Love / Can't Help Falling In Love;45;213880;0.196;0.56;0.7609999999999999;8;0.0896;1;0.07200000000000001;8.548.299.999.999.990;4;0.6859999999999999
Radioactive;55;228000;0.504;0.49700000000000005;0.6;8;0.265;1;0.0721;134.993;4;0.426
Let It Go;33;220452;0.659;0.491;0.389;3;0.184;1;0.0282;130.201;4;0.389
Love The Way You Lie;20;158146;0.188;0.43700000000000006;0.878;10;0.35100000000000003;1;0.396;7.947.399.999.999.990;4;0.621
Landslide - Studio Version;21;176813;0.9;0.331;0.262;11;0.10400000000000001;1;0.0307;129.674;4;0.203
Game of Thrones;0;168824;0.147;0.337;0.7909999999999999;0;0.09699999999999999;0;0.0642;173.899;3;0.228
Misty Mountains (A Cappella);0;260315;0.924;0.294;0.158;8;0.109;0;0.0325;99.75;4;0.0869
Sweet Caroline;38;112360;0.767;0.563;0.311;0;0.11;1;0.0317;13.219.899.999.999.900;4;0.207
Stacey's Mom;42;201080;0.225;0.763;0.615;9;0.10300000000000001;1;0.0483;12.001.799.999.999.900;4;0.8059999999999999
Bellas Finals: Price Tag/Donâ€™t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around;60;217080;0.569;0.47700000000000004;0.691;0;0.0904;1;0.177;105.335;4;0.275
